location_id,name,locality,latitude,longitude,sensor_ids,parameters,is_mobile,is_monitor,provider,city
5743,"Rohini, Delhi - DPCC",,28.7407056,77.0577492,"[15503, 15508, 15506, 15622, 15618, 15504]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5744,"Dr. Karni Singh Shooting Range, Delhi - DPCC",,28.4997315,77.2649067,"[15510, 15505, 15507, 15588, 15589, 15509]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5753,"Vivek Vihar, Delhi - DPCC",,28.6687803,77.3130982,"[15545, 15544, 15543, 15615, 15604, 15546]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5754,"Jawaharlal Nehru Stadium, Delhi - DPCC",,28.5828503,77.2321778,"[15548, 15547, 15550, 15619, 15620, 15552]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5755,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.6125027,77.2351994,"[15582, 15574, 15586, 15549, 15551, 15587]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5759,"Sonia Vihar, Delhi - DPCC",,28.67795,77.29868,"[15568, 15567, 15566, 15591, 15595, 15565]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5760,"Dwarka-Sector 8, Delhi - DPCC ",,28.5206826,76.8023871,"[15594, 15593, 15592, 15569, 15570, 15590]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5761,"Jahangirpuri, Delhi - DPCC",,28.7258373,77.1605631,"[15578, 15572, 15577, 15623, 15621, 15585]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5762,"Ashok Vihar, Delhi - DPCC",,28.6957202,77.1812947,"[15583, 15584, 15573, 15605, 15602, 15579]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5763,"Narela, Delhi - DPCC",,28.8446874,77.0332666,"[15576, 15581, 15580, 15609, 15606, 15575]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5765,"Okhla Phase-2, Delhi - DPCC",,28.5366411,77.2664587,"[15597, 15600, 15598, 15624, 15627, 15599]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
5766,"Nehru Nagar, Delhi - DPCC",,28.5639543,77.2587868,"[15607, 15612, 15616, 15625, 15626, 15608]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
6310,"Rabindra Bharati University, Kolkata - WBPCB",,22.5824635,88.35724470000001,"[17541, 17543, 17544, 17540, 1715600, 17542]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,data.gov.in,Kolkata
6356,"Pusa, Delhi - DPCC",,28.639645,77.146262,"[12235316, 12235317, 12235318, 14340817, 12235319, 12235320, 12235321, 12235322, 12235323, 12235324, 14340818, 14340819]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
6357,"Punjabi Bagh, Delhi - DPCC",,28.674045000000003,77.13102300000001,"[17769, 17771, 17774, 17768, 17776, 17778]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
6358,"Mandir Marg, New Delhi - DPCC",,28.636429,77.201067,"[17772, 12234773, 12234774, 17773, 12234775, 14340710, 17777, 12234776, 12234777, 17775, 12234778, 17770, 12234779, 17779, 12234780, 12234781, 14340711, 14340712]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",,28.6811736,77.3025234,"[17792, 12234730, 12234731, 17791, 12234732, 14341689, 36058, 12234733, 36050, 12234734, 17790, 12234735, 12234736, 17780, 12234737, 12234738, 14341691, 14341693]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
6920,"Manali Village, Chennai - TNPCB",,11.258244,77.552429,"[19869, 19868, 19867, 19871, 19870, 19872]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Chennai
6927,"Colaba, Mumbai - MPCB",,18.91,72.82,"[20137, 12235921, 12235922, 12235923, 19892, 14341960, 20139, 12235924, 12235925, 20142, 12235926, 20143, 12235927, 12235928, 20144, 12235929, 14341961, 14341962]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
6928,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,"[12235818, 19896, 12235819, 12235820, 19893, 14340919, 12235821, 19895, 12235822, 19898, 12235823, 19894, 12235824, 12235825, 19897, 12235826, 14340920, 14340921]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,"[19901, 12235042, 12235043, 12235044, 19902, 14340752, 12235045, 19903, 19904, 12235046, 12235047, 19900, 12235048, 12235049, 19899, 12235050, 14340753, 14340754]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
6931,"Dwarka-Sector 8, Delhi - DPCC ",,28.5710274,77.0719006,"[12235015, 19957, 12235016, 12235017, 19956, 14340743, 19954, 12235018, 19906, 12235019, 20150, 12235020, 12235021, 20147, 12235022, 12235023, 14340744, 14340745]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
