location_id,name,locality,latitude,longitude,sensor_ids,parameters,is_mobile,is_monitor,provider
6955,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",,17.321993,76.822628,"[12235325, 20170, 12235326, 20185, 12235327, 14341810, 20007, 12235328, 12235329, 20160, 20163, 12460304, 12235330, 12235331, 20174, 12235332, 14341811, 14341812]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6956,"Powai, Mumbai - MPCB",,19.1375,72.915056,"[20125, 12235891, 12235892, 20083, 12235893, 14340934, 12235894, 20054, 20010, 12235895, 20079, 12235896, 12235897, 20101, 12235898, 12235899, 14340935, 14340936]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",,28.58028,77.233829,"[12235033, 20015, 12235034, 12235035, 20017, 14340749, 12235036, 20018, 20019, 12235037, 20020, 12235038, 12235039, 12235040, 20021, 12235041, 14340750, 14340751]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6958,"Sector-18, Panipat - HSPCB",,29.435587,76.975531,"[14248662, 20028, 14248663, 20027, 14248664, 14341902, 20026, 14248665, 14248666, 20025, 14248667, 20024, 14248668, 20022, 14248669, 14248670, 14341903, 14341904]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6959,"Siddharth Nagar-Worli, Mumbai - IITM",,19.000083,72.813993,"[20029, 12236430, 12236431, 12236432, 20030, 14342065, 12236433, 20031, 20032, 12236434, 12236435, 20033, 12236436, 20034, 12236437, 14342066, 14342067]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6960,"Patparganj, Delhi - DPCC",,28.623748,77.287205,"[12235096, 12235097, 20037, 12235098, 14340769, 12235099, 20039, 12235100, 20040, 12235101, 20049, 12235102, 20055, 12235103, 12235104, 14340770, 14340771]","['co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6961,"Shrivastav Colony, Damoh - MPPCB",,23.81748678,79.446246,"[20043, 12235708, 36569, 14340886, 12235709, 20042, 20041, 12235710, 12235711]","['co', 'co', 'no2', 'nox', 'pm10', 'pm10', 'pm25', 'pm25', 'so2']",False,True,CPCB
6962,"GIDC, Ankleshwar - GPCB",,21.613267,73.010555,"[12235717, 12235718, 12235719, 14340896, 12235720, 12235721, 12235722, 12235723, 12235724, 12235725, 14340897, 14340898]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6963,"Police Lines, Jind - HSPCB",,29.307814,76.337619,"[20080, 14259001, 14259002, 14259003, 20077, 14341917, 14259004, 20074, 14259005, 20071, 14259006, 20064, 14259007, 14259008, 20057, 14259009, 14341918, 14341919]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6964,"Patti Mehar, Ambala - HSPCB",,30.379589,76.778328,"[20058, 14258992, 14258993, 14258994, 20059, 14340893, 20061, 14258995, 14258996, 20062, 20063, 14258997, 14258998, 14258999, 20065, 14259000, 14340894, 14340895]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6965,"Borivali East, Mumbai - MPCB",,19.227474,72.864394,"[12252653, 20075, 12252654, 12252655, 20081, 14341949, 20084, 12252656, 20085, 12252657, 12252658, 20087, 12252659, 20090, 12252660, 12252661, 14341950, 14341951]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6966,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,"[12235837, 20086, 12235838, 20088, 12235839, 14341940, 20089, 12235840, 12235841, 20091, 12235842, 20092, 12235843, 12235844, 20093, 12235845, 14341941, 14341942]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6967,"Sion, Mumbai - MPCB",,19.047,72.8746,"[20109, 12243925, 12243926, 12243927, 20107, 14340938, 20098, 12243928, 20097, 12243929, 12243930, 20096, 12243931, 12243932, 20095, 12243933, 14340939, 14340940]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6968,"Phase-1 GIDC, Vapi - GPCB",,20.362421,72.918013,"[20099, 12235748, 12235749, 20122, 14340899, 12235750, 20129, 12235751, 20130, 12235752, 20133, 12235753, 12235754, 20134, 12235755, 14340900, 14340901]","['co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6969,"Huda Sector, Fatehabad - HSPCB",,29.503664,75.467934,"[14347150, 20102, 14347151, 14347152, 20103, 14347153, 14347154, 20104, 14347155, 20105, 14347156, 20106, 14347157, 20108, 14347158, 14347159, 14347160, 14347161]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6970,"Shastri Nagar, Narnaul - HSPCB",,28.060249,76.113115,"[20135, 14224807, 14224808, 20131, 14224809, 14341911, 14224810, 20119, 14224811, 20115, 20110, 14224812, 14224813, 20963, 14224814, 14224815, 14341912, 14341913]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6971,"Rishi Nagar, Kaithal - HSPCB",,29.8006,76.4155,"[20120, 12353751, 12353752, 12353753, 20117, 14341930, 20116, 12353754, 12353755, 20114, 20112, 12353756, 12353757, 12353758, 20111, 12353759, 14341931, 14341932]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6972,"Nathu Colony, Ballabgarh - HSPCB",,28.3419248,77.319699,"[14283595, 20148, 14283596, 20145, 14283597, 14341920, 20127, 14283598, 14283599, 20126, 20123, 14283600, 14283601, 20118, 14283602, 14283603, 14341921, 14341922]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",,12.920984,77.584908,"[20173, 12235262, 12235263, 12235264, 20175, 14340802, 12235265, 20155, 20172, 12235266, 20162, 12235267, 12235268, 12235269, 20152, 12235270, 14340803, 14340804]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6974,"Bapuji Nagar, Bengaluru - KSPCB",,12.951913,77.539784,"[20153, 12235235, 12235236, 12235237, 20169, 14340793, 12235238, 20167, 12235239, 20166, 12235240, 20165, 12235241, 20164, 12235242, 12235243, 14340794, 14340795]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6975,"Silk Board, Bengaluru - KSPCB",,12.917348,77.622813,"[12235280, 20171, 12235281, 20154, 12235282, 14340805, 12235283, 20168, 12235284, 20161, 12235285, 20156, 12235286, 20176, 12235287, 12235288, 14340806, 14340807]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6976,"Jai Bhim Nagar, Meerut - UPPCB",,28.9535882,77.7622941,"[12235864, 20157, 12235865, 20204, 12235866, 14340931, 12235867, 20234, 20238, 12235868, 20257, 12235869, 12235870, 12235871, 20159, 12235872, 14340932, 14340933]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6978,"Knowledge Park - III, Greater Noida - UPPCB",,28.47272,77.482,"[12235191, 20181, 12235192, 20177, 12235193, 14340787, 12235194, 20180, 12235195, 20191, 20209, 12235196, 12235197, 12235198, 20227, 12235199, 14340788, 14340789]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6979,"New Collectorate, Baghpat - UPPCB",,28.974801000000003,77.21335699999999,"[20193, 20183, 20178, 20184, 20188, 20202]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
6980,"Sector-1, Noida - UPPCB",,28.589247,77.321962,"[12235946, 20186, 12235947, 20187, 12235948, 14340947, 20189, 12235949, 12235950, 20194, 20206, 12235951, 12235952, 20207, 12235953, 12235954, 14340948, 14340949]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6981,"Fort William, Kolkata - WBPCB",,22.55664,88.342674,"[20228, 12235873, 12235874, 12235875, 20226, 14341943, 12235876, 20214, 20211, 12235877, 12235878, 20203, 12235879, 20190, 12235880, 12235881, 14341944, 14341945]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6982,"Deshpande Nagar, Hubballi - KSPCB",,15.351773,75.140726,"[12235164, 12235165, 12235166, 14341783, 12235167, 12235168, 12235169, 12235170, 12235171, 12235172, 14341784, 14341785]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6983,"Hombegowda Nagar, Bengaluru - KSPCB",,12.938539,77.5901,"[20195, 12235253, 12235254, 12235255, 20196, 14340799, 12235256, 20197, 12235257, 20198, 12235258, 20199, 12235259, 20200, 12235260, 12235261, 14340800, 14340801]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6984,"Hebbal, Bengaluru - KSPCB",,13.029152,77.585901,"[12235244, 20224, 12235245, 12235246, 20222, 14340796, 12235247, 20221, 12235248, 20213, 20212, 12235249, 12235250, 12235251, 20210, 12235252, 14340797, 14340798]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6985,"Yamunapuram, Bulandshahr - UPPCB",,28.406963,77.849831,"[12235200, 20220, 12235201, 12235202, 20219, 14340790, 12235203, 20218, 20217, 12235204, 20216, 12235205, 12235206, 12235207, 20215, 12235208, 14340791, 14340792]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6986,"Knowledge Park - V, Greater Noida - UPPCB",,28.557054,77.453663,"[20230, 12235930, 12235931, 12235932, 20232, 14340941, 12235933, 20237, 12235934, 20241, 20242, 12235935, 12235936, 12235937, 20244, 12235938, 14340942, 14340943]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6987,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,"[12235846, 20236, 12235847, 12235848, 20239, 14340925, 20240, 12235849, 20243, 12235850, 12235851, 20251, 12235852, 12235853, 20254, 12235854, 14340926, 14340927]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
6988,"Sector-116, Noida - UPPCB",,28.56923,77.393848,"[12235939, 12241382, 12241383, 14340944, 12235940, 12235941, 12235942, 12235943, 12235944, 12235945, 14340945, 14340946]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7005,"Loni, Ghaziabad - UPPCB",,28.757294,77.278792,"[12235783, 20295, 12235784, 20294, 12235785, 14340910, 12264381, 20292, 12235786, 20293, 12235787, 20290, 12235788, 20291, 12235789, 12235790, 14340911, 14340912]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7044,"R K Puram, Delhi - DPCC",,28.563262000000005,77.186937,"[20410, 20409, 20406, 20407, 20411, 20408]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
7140,"Gomti Nagar, Lucknow - UPPCB",,26.86812,81.005119,"[20574, 12235980, 12235981, 12235982, 36690, 14340953, 12235983, 36688, 1348528, 12235984, 36687, 12235985, 12235986, 36671, 12235987, 12235988, 14340954, 14340955]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7280,"Shyam Nagar, Palwal - HSPCB",,28.1485564,77.3320667,"[14249199, 20944, 14249200, 14249201, 20949, 14341905, 14249202, 20946, 20948, 14249203, 14249204, 20947, 14249205, 20945, 14249206, 14249207, 14341906, 14341907]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7281,"Shyam Nagar, Palwal - HSPCB",,28.1485564,77.3320667,"[20953, 20951, 20952, 20957, 20962, 20958]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
7282,"Sector-7, Kurukshetra - HSPCB",,29.966942,76.875879,"[14234408, 20954, 14234409, 14234410, 20956, 14341890, 20955, 14234411, 14234412, 20960, 14234413, 20961, 14234414, 14234415, 20959, 14234416, 14341891, 14341892]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7283,"MD University, Rohtak - HSPCB",,28.87793,76.620825,"[12599848, 20968, 12599849, 12599850, 20967, 14341792, 20964, 12599851, 12599852, 12599853, 20965, 12599854, 20966, 12599855, 12599856, 14341793, 14341794]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7289,"Hebbal 1st Stage, Mysuru - KSPCB",,12.21041,76.37376,"[20999, 12242133, 12242134, 12242135, 20998, 14341966, 20997, 12242136, 20994, 12242137, 12241384, 20996, 12242138, 20995, 12242139, 12242140, 14341967, 14341968]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7292,"Chhoti Gwaltoli, Indore - MPPCB",,22.431,75.5213,"[12236025, 21009, 12236026, 12236027, 21008, 14340962, 21007, 12236028, 12236029, 21012, 21010, 12236030, 12236031, 12236032, 21011, 12236033, 14340963, 14340964]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7299,"Gole Bazar, Katni - MPPCB",,23.833778,80.39122199999998,"[21032, 21033, 21037, 21034, 21035, 21036]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
7434,"East Arjun Nagar, Delhi - CPCB",,28.655601699999995,77.2859318,"[21624, 21625, 21623]","['no2', 'o3', 'so2']",False,True,caaqm
7494,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,"[21739, 12236204, 12236205, 21738, 12236206, 14342020, 12236207, 21737, 12236208, 21736, 12236209, 21735, 12236210, 21728, 12236211, 12236212, 14342021, 14342022]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7495,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,"[21729, 12236186, 12236187, 12236188, 21730, 14342014, 12236189, 21731, 21732, 12236190, 12236191, 21733, 12236192, 21734, 12236193, 12236194, 14342015, 14342016]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7583,"ICRISAT Patancheru, Hyderabad - TSPCB",,17.305178,78.162863,"[22015, 22014, 22019, 22018, 22017, 22016]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
7720,"Pallavpuram Phase 2, Meerut - UPPCB",,29.06351,77.709723,"[12236070, 25456, 12236071, 25457, 12236072, 14340974, 25458, 12236073, 25459, 12236074, 12236075, 25460, 12236076, 22459, 12236077, 12236078, 14340975, 14340976]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7752,"Khadakpada, Kalyan - MPCB",,19.25292,73.142019,"[36669, 12244841, 12235918, 12235919, 36667, 14341957, 36666, 12244842, 36665, 12244843, 36663, 12235920, 12244844, 22572, 12244845, 12244846, 14341958, 14341959]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7777,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",,17.321993,76.822628,"[36202, 36191, 22608, 36186, 36185, 22607]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
7833,"Ganga Nagar, Meerut - UPPCB",,28.999264,77.7590354,"[22716, 12236079, 12236080, 36532, 12236081, 14340977, 36531, 12236082, 36530, 12236083, 36680, 12236084, 12236085, 12236086, 36678, 12236087, 14340978, 14340979]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7850,"Bandra, Mumbai - MPCB",,19.0627,72.84614,"[36455, 36453, 36451, 22798, 36447, 36446]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
7880,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,"[22852, 12236263, 12236264, 22851, 12236265, 14340985, 12236266, 22850, 12236267, 22849, 22848, 12236268, 12236269, 12236270, 22847, 14342038, 14342039]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'wind_direction', 'wind_speed']",False,True,CPCB
7901,"Corporation Ground, Thrissur- Kerala PCB",,10.522198,76.24085,"[12236338, 22897, 12236339, 22896, 12236340, 14342043, 22901, 12236341, 22899, 12236342, 12236343, 22898, 12236344, 12236345, 22900, 12236346, 14342044, 14342045]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
7979,"Deen Dayal Nagar, Sagar - MPPCB",,23.8640158,78.80289321,"[36497, 12236142, 12236143, 36503, 12236144, 14342000, 23115, 12236145, 12236146, 36507, 36509, 12236147]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'pm10', 'pm10', 'pm25', 'pm25', 'so2', 'so2']",False,True,CPCB
8035,"Ibrahimpur, Vijayapura - KSPCB",,16.802639,75.722694,"[12236133, 23302, 12236134, 12236135, 23299, 14341997, 12236136, 23303, 12236137, 23300, 12236138, 23304, 12236139, 23301, 12236140, 12236141, 14341998, 14341999]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8039,Mumbai,India,19.07283,72.88261,[23320],['pm25'],False,True,AirNow
8092,"East Arjun Nagar, Delhi - CPCB",,28.655935,77.294904,"[23669, 23465, 34750]","['no2', 'o3', 'so2']",False,True,caaqm
8118,New Delhi,India,28.63576,77.22445,[23534],['pm25'],False,True,AirNow
8153,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,"[12235955, 23738, 12235956, 12235957, 23740, 14341963, 23739, 12235958, 12235959, 23737, 23742, 12235960, 23741, 12235961, 14341964, 14341965]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'so2', 'so2', 'wind_direction', 'wind_speed']",False,True,CPCB
8171,"GIDC, Nandesari - Nandesari Ind. Association",,22.410802,73.097923,"[12236157, 23777, 12236158, 23775, 23774, 12236159, 23776, 12236160, 23778, 12236161]","['co', 'co', 'no2', 'no2', 'pm10', 'pm10', 'pm25', 'pm25', 'so2', 'so2']",False,True,CPCB
8172,US Diplomatic Post: Kolkata,Kolkata,22.56263,88.36304,[5077640],['pm25'],False,True,StateAir Kolkata
8190,"Kariavattom, Thiruvananthapuram - Kerala PCB",,8.5637,76.8865,"[23899, 12236168, 12236169, 23900, 12236170, 14342005, 23898, 12236171, 23897, 12236172, 23901, 12236173, 12236174, 23902, 12236175, 12236176, 14342006, 14342007]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8235,"Jahangirpuri, Delhi - DPCC",,28.73282,77.170633,"[23993, 12235024, 12235025, 23994, 12235026, 14340746, 23995, 12235027, 23996, 12235028, 12235029, 23997, 12235030, 23998, 12235031, 12235032, 14340747, 14340748]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8239,"Okhla Phase-2, Delhi - DPCC",,28.530785,77.271255,"[12235069, 24010, 12235070, 24008, 12235071, 14340761, 12235072, 24012, 24011, 12235073, 24007, 12235074, 12235075, 24009, 12235076, 12235077, 14340762, 14340763]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8245,"Gole Bazar, Katni - MPPCB",,23.50016,80.23284,"[24024, 12236043, 12236044, 12236045, 36558, 14340968, 36544, 12236046, 24077, 12236047, 36555, 12236048, 12236049, 36533, 12236050, 12236051, 14340969, 14340970]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8319,"Anand Vihar, Hapur - UPPCB",,28.725645,77.749675,"[12235684, 24196, 12235685, 36673, 12235686, 14340879, 12235687, 36685, 12235688, 36518, 12235689, 36521, 12235690, 36523, 12235691, 12235692, 14340880, 14340881]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8365,"Nehru Nagar, Delhi - DPCC",,28.56789,77.250515,"[12235078, 34799, 12235079, 24303, 12235080, 14340764, 35017, 12235081, 12235082, 35012, 12235083, 35010, 12235084, 35009, 12235085, 12235086, 14341775, 14340765]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
8472,"Bawana, Delhi - DPCC",,28.7762,77.051074,"[36395, 12235289, 12235290, 36394, 12235291, 14340808, 36393, 12235292, 24602, 12235293, 12235294, 36391, 12235295, 12235296, 12235297, 14340809, 14340810]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
